head_name	relation	tail_name
AMPHETAMINE	CONTRAINDICATES	inherited porphyria
ISOSORBIDE DINITRATE	CONTRAINDICATES	anemia
ISOSORBIDE DINITRATE	CONTRAINDICATES	hypertrophic cardiomyopathy
ISOSORBIDE DINITRATE	CONTRAINDICATES	myocardial infarction
ISOSORBIDE DINITRATE	CONTRAINDICATES	hyperthyroidism
IMIPRAMINE	CONTRAINDICATES	angle-closure glaucoma
IMIPRAMINE	CONTRAINDICATES	bipolar disorder
IMIPRAMINE	CONTRAINDICATES	epilepsy
IMIPRAMINE	CONTRAINDICATES	schizophrenia
IMIPRAMINE	CONTRAINDICATES	kidney disorder
IMIPRAMINE	CONTRAINDICATES	hyperthyroidism
IMIPRAMINE	CONTRAINDICATES	intestinal obstruction
IMIPRAMINE	CONTRAINDICATES	paralytic ileus
IMIPRAMINE	CONTRAINDICATES	ocular hypertension
INDAPAMIDE	CONTRAINDICATES	hyperparathyroidism
INDAPAMIDE	CONTRAINDICATES	diabetes mellitus
INDAPAMIDE	CONTRAINDICATES	potassium deficiency disease
INDAPAMIDE	CONTRAINDICATES	anuria
INDAPAMIDE	CONTRAINDICATES	gout
FLUMAZENIL	CONTRAINDICATES	epilepsy
FLUMAZENIL	CONTRAINDICATES	heart disorder
FLUMAZENIL	CONTRAINDICATES	panic disorder
ETRETINATE	CONTRAINDICATES	drug-induced hepatitis
CHLOROQUINE	CONTRAINDICATES	anemia
CHLOROQUINE	CONTRAINDICATES	psoriasis
CHLOROQUINE	CONTRAINDICATES	leukopenia
CHLOROQUINE	CONTRAINDICATES	inherited porphyria
LABETALOL	CONTRAINDICATES	hepatic coma
LABETALOL	CONTRAINDICATES	hypercalcemia disease
LABETALOL	CONTRAINDICATES	hyperparathyroidism
LABETALOL	CONTRAINDICATES	depressive disorder
LABETALOL	CONTRAINDICATES	potassium deficiency disease
LABETALOL	CONTRAINDICATES	anuria
