head_name	relation	tail_name
Relaxin receptor 2	EXPRESSION_CHANGED_IN	leiomyoma
Relaxin receptor 2	EXPRESSION_CHANGED_IN	prostate carcinoma
Relaxin receptor 2	EXPRESSION_CHANGED_IN	thyroid gland undifferentiated (anaplastic) carcinoma
Relaxin receptor 2	EXPRESSION_CHANGED_IN	uterine corpus leiomyoma
Relaxin receptor 2	EXPRESSION_CHANGED_IN	medullary thyroid gland carcinoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	breast carcinoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	lung carcinoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	plasma cell myeloma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	lung cancer
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	breast cancer
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	classic Hodgkin lymphoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	glioblastoma
RING1 and YY1-binding protein	EXPRESSION_CHANGED_IN	adult glioblastoma
Tyrosine-protein kinase RYK	EXPRESSION_CHANGED_IN	ovarian cancer
Tyrosine-protein kinase RYK	EXPRESSION_CHANGED_IN	ovarian neoplasm
Ryanodine receptor 2	EXPRESSION_CHANGED_IN	diabetes mellitus
Ryanodine receptor 2	EXPRESSION_CHANGED_IN	hypertensive disorder
Ryanodine receptor 2	EXPRESSION_CHANGED_IN	neoplasm
Ryanodine receptor 2	EXPRESSION_CHANGED_IN	neuroblastoma
Ryanodine receptor 2	EXPRESSION_CHANGED_IN	thyroid gland carcinoma
Ryanodine receptor 3	EXPRESSION_CHANGED_IN	Hirschsprung disease
Polycystin-1	EXPRESSION_CHANGED_IN	breast carcinoma
Polycystin-1	EXPRESSION_CHANGED_IN	prostate carcinoma
Polycystin-1	EXPRESSION_CHANGED_IN	exocrine pancreatic carcinoma
Polycystin-1	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
Polycystin-1	EXPRESSION_CHANGED_IN	bone osteosarcoma
Polycystin-1	EXPRESSION_CHANGED_IN	osteosarcoma
Polycystin-1	EXPRESSION_CHANGED_IN	breast cancer
Polycystin-1	EXPRESSION_CHANGED_IN	prostate cancer
