head_name	relation	tail_name
Fluvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Fluvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Fluvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Leflunomide	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Rosuvastatin	TRANSPORTED_BY	Bile salt export pump
Rosuvastatin	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Rosuvastatin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 2
Rosuvastatin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 4
Rosuvastatin	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Rosuvastatin	TRANSPORTED_BY	Hepatic sodium/bile acid cotransporter
Rosuvastatin	TRANSPORTED_BY	Organic anion transporter 3
Rosuvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Rosuvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Rosuvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Rosuvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Rosuvastatin	TRANSPORTED_BY	Cystine/glutamate transporter
Pimozide	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Quinacrine	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Quinacrine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Quinacrine	TRANSPORTED_BY	Solute carrier family 22 member 2
Sertraline	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Miconazole	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Cefuroxime	TRANSPORTED_BY	Solute carrier family 15 member 1
Cefuroxime	TRANSPORTED_BY	Solute carrier family 15 member 2
Chlorpheniramine	TRANSPORTED_BY	Multidrug resistance-associated protein 1
Chlorpheniramine	TRANSPORTED_BY	Solute carrier family 22 member 1
Chlorpheniramine	TRANSPORTED_BY	Solute carrier family 22 member 2
Nifedipine	TRANSPORTED_BY	Bile salt export pump
Nifedipine	TRANSPORTED_BY	ATP-binding cassette sub-family C member 2
Nifedipine	TRANSPORTED_BY	ATP-binding cassette sub-family C member 3
Nifedipine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Nifedipine	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
