head_name	relation	tail_name
Atovaquone	METABOLIZED_BY	Cytochrome P450 3A4
Amiodarone	METABOLIZED_BY	Cytochrome P450 1A1
Amiodarone	METABOLIZED_BY	Cytochrome P450 1A2
Amiodarone	METABOLIZED_BY	Cytochrome P450 2C8
Amiodarone	METABOLIZED_BY	Cytochrome P450 2C9
Amiodarone	METABOLIZED_BY	Cytochrome P450 2C19
Amiodarone	METABOLIZED_BY	Cytochrome P450 2D6
Amiodarone	METABOLIZED_BY	Cytochrome P450 3A4
Ambenonium	METABOLIZED_BY	Cholinesterase
Tolbutamide	METABOLIZED_BY	Cytochrome P450 2C8
Tolbutamide	METABOLIZED_BY	Cytochrome P450 2C9
Tolbutamide	METABOLIZED_BY	Cytochrome P450 2C18
Tolbutamide	METABOLIZED_BY	Cytochrome P450 2C19
Dutasteride	METABOLIZED_BY	Cytochrome P450 2D6
Dutasteride	METABOLIZED_BY	Cytochrome P450 3A5
Econazole	METABOLIZED_BY	Aromatase
Econazole	METABOLIZED_BY	Cytochrome P450 2E1
Econazole	METABOLIZED_BY	Cytochrome P450 3A4
Bicalutamide	METABOLIZED_BY	Cytochrome P450 2C9
Bicalutamide	METABOLIZED_BY	Cytochrome P450 2C19
Bicalutamide	METABOLIZED_BY	Cytochrome P450 2D6
Bicalutamide	METABOLIZED_BY	Cytochrome P450 3A4
Rabeprazole	METABOLIZED_BY	Cytochrome P450 2C19
Rabeprazole	METABOLIZED_BY	Cytochrome P450 3A4
Prednicarbate	METABOLIZED_BY	Cytochrome P450 3A4
Proguanil	METABOLIZED_BY	Cytochrome P450 1A2
Proguanil	METABOLIZED_BY	Cytochrome P450 2C9
Proguanil	METABOLIZED_BY	Cytochrome P450 2C19
Proguanil	METABOLIZED_BY	Cytochrome P450 2E1
Proguanil	METABOLIZED_BY	Cytochrome P450 3A4
Pioglitazone	METABOLIZED_BY	Cytochrome P450 2C8
Pioglitazone	METABOLIZED_BY	Cytochrome P450 2C9
Pioglitazone	METABOLIZED_BY	Cytochrome P450 3A4
Pioglitazone	METABOLIZED_BY	Prostaglandin G/H synthase 1
Desoxycorticosterone pivalate	METABOLIZED_BY	Cytochrome P450 3A4
Doxacurium	METABOLIZED_BY	Cholinesterase
Carvedilol	METABOLIZED_BY	Cytochrome P450 1A2
Carvedilol	METABOLIZED_BY	Cytochrome P450 2C9
Carvedilol	METABOLIZED_BY	Cytochrome P450 2D6
Carvedilol	METABOLIZED_BY	Cytochrome P450 2E1
Carvedilol	METABOLIZED_BY	Cytochrome P450 3A4
Carvedilol	METABOLIZED_BY	UDP-glucuronosyltransferase 1A1
Carvedilol	METABOLIZED_BY	UDP-glucuronosyltransferase 2B7
Sulfinpyrazone	METABOLIZED_BY	Cytochrome P450 2C8
Sulfinpyrazone	METABOLIZED_BY	Cytochrome P450 3A4
Micafungin	METABOLIZED_BY	Arylsulfatase A
Micafungin	METABOLIZED_BY	Catechol O-methyltransferase
Amifostine	METABOLIZED_BY	Alkaline phosphatase, tissue-nonspecific isozyme
Ademetionine	METABOLIZED_BY	Cytochrome P450 2E1
Ademetionine	METABOLIZED_BY	Thiopurine S-methyltransferase
Phenylalanine	METABOLIZED_BY	Phenylalanine--tRNA ligase, mitochondrial
Choline	METABOLIZED_BY	Choline O-acetyltransferase
Choline	METABOLIZED_BY	Choline/ethanolaminephosphotransferase 1
Choline	METABOLIZED_BY	Choline dehydrogenase, mitochondrial
Choline	METABOLIZED_BY	Choline kinase alpha
Choline	METABOLIZED_BY	Choline/ethanolamine kinase
Ascorbic acid	METABOLIZED_BY	Egl nine homolog 1
Ascorbic acid	METABOLIZED_BY	Prolyl 4-hydroxylase subunit alpha-1
Ascorbic acid	METABOLIZED_BY	Prolyl 4-hydroxylase subunit alpha-2
Ascorbic acid	METABOLIZED_BY	Prolyl 4-hydroxylase subunit alpha-3
Ascorbic acid	METABOLIZED_BY	Thiopurine S-methyltransferase
Spermine	METABOLIZED_BY	Peroxisomal N(1)-acetyl-spermine/spermidine oxidase
Spermine	METABOLIZED_BY	Spermine oxidase
Spermine	METABOLIZED_BY	Diamine acetyltransferase 1
Adenosine phosphate	METABOLIZED_BY	Adenine phosphoribosyltransferase
alpha-Linolenic acid	METABOLIZED_BY	Prostaglandin G/H synthase 1
alpha-Linolenic acid	METABOLIZED_BY	Prostaglandin G/H synthase 2
Methionine	METABOLIZED_BY	S-adenosylmethionine synthase isoform type-1
Methionine	METABOLIZED_BY	S-adenosylmethionine synthase isoform type-2
Methionine	METABOLIZED_BY	Mitochondrial peptide methionine sulfoxide reductase
Methionine	METABOLIZED_BY	Methionine-R-sulfoxide reductase B1
Methionine	METABOLIZED_BY	Methionine-R-sulfoxide reductase B2, mitochondrial
Methionine	METABOLIZED_BY	Methionine adenosyltransferase 2 subunit beta
Methionine	METABOLIZED_BY	Methionine--tRNA ligase, cytoplasmic
Methionine	METABOLIZED_BY	Methionine--tRNA ligase, mitochondrial
Calcitriol	METABOLIZED_BY	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial
Calcitriol	METABOLIZED_BY	Cytochrome P450 3A4
Calcitriol	METABOLIZED_BY	UDP-glucuronosyltransferase 1A4
