row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
2317	1715	DRUG	lenacapavir sodium	lenacapavir sodium	Lenacapavir Sodium	NCI Thesaurus	60
2318	1716	DRUG	lenalidomide	lenalidomide	Lenalidomide	standard	57
2319	1717	DRUG	leniolisib	leniolisib	Leniolisib	standard	59
2320	1718	DRUG	lenograstim	lenograstim	Lenograstim	standard	50
2321	1719	DRUG	lenvatinib	lenvatinib	Lenvatinib	standard	111
2322	1720	DRUG	lepirudin	lepirudin	Lepirudin	standard	70
2323	1721	DRUG	lercanidipine	lercanidipine	Lercanidipine	standard	4
2324	1722	DRUG	lesinurad	lesinurad	Lesinurad	standard	62
2325	8173	DRUG	Lestaurtinib	lestaurtinib	Lestaurtinib	PubChem	4
2326	1723	DRUG	letermovir	letermovir	Letermovir	NCI Thesaurus	78
2327	1724	DRUG	letibotulinumtoxina	letibotulinumtoxina	Letibotulinumtoxina	DailyMed	80
2328	1725	DRUG	letrozole	letrozole	Letrozole	standard	23
2329	1726	DRUG	leucovorin	leucovorin	Leucovorin	standard	37
2330	9546	DRUG	leucovorin calcium	leucovorin calcium	leucovorin	PubChem	37
2331	1727	DRUG	leuprolide	leuprolide	Leuprolide	standard	78
2332	1728	DRUG	leuprorelin	leuprorelin	Leuprolide	standard	78
2333	1729	DRUG	leuprorelin acetate	leuprorelin acetate	Leuprolide Acetate	standard	78
2334	1730	DRUG	levacetylmethadol	levacetylmethadol	Levomethadyl Acetate	standard	23
2335	1731	DRUG	levallorphan	levallorphan	Levallorphan	standard	5
2336	1732	DRUG	levamisole	levamisole	Levamisole	standard	83
2337	1733	DRUG	levamlodipine	levamlodipine	Levamlodipine	standard	13
2338	1734	DRUG	levetiracetam	levetiracetam	Levetiracetam	standard	62
2339	1735	DRUG	levobetaxolol	levobetaxolol	Levobetaxolol	standard	13
2340	1736	DRUG	levobunolol	levobunolol	Levobunolol	standard	70
2341	1737	DRUG	levobupivacaine	levobupivacaine	Levobupivacaine	standard	46
2342	1738	DRUG	levocabastine	levocabastine	Levocabastine	standard	6
2343	1739	DRUG	levocarnitine	levocarnitine	(-)-Carnitine	standard	43
2344	1740	DRUG	levocetirizine	levocetirizine	Levocetirizine	standard	5
2345	1741	DRUG	levodopa	levodopa	Levodopa	standard	95
2346	1742	DRUG	levofloxacin	levofloxacin	Levofloxacin	standard	70
2347	1743	DRUG	levofolinic acid	levofolinic acid	L-Folinic acid	standard	29
2348	1744	DRUG	levoketoconazole	levoketoconazole	Ketoconazole	standard	16
2349	1745	DRUG	levoleucovorin	levoleucovorin	(6S)-5-formyltetrahydrofolic acid	standard	7
2350	1746	DRUG	levoleucovorin calcium pentahydrate	levoleucovorin calcium pentahydrate	Levoleucovorin calcium pentahydrate	standard	125
2351	1747	DRUG	levomefolic acid	levomefolic acid	L-Methylfolate	standard	42
2352	8360	DRUG	Levomenol	levomenol	Levomenol	PubChem	4
2353	1748	DRUG	levomenthol	levomenthol	(-)-Menthol	standard	36
2354	1749	DRUG	levomilnacipran	levomilnacipran	Levomilnacipran	standard	6
2355	1750	DRUG	levonorgestrel	levonorgestrel	Levonorgestrel	standard	37
2356	1751	DRUG	levorphanol	levorphanol	Levorphanol	standard	5
2357	1752	DRUG	levosalbutamol	levosalbutamol	(-)-Salbutamol	standard	4
2358	1753	DRUG	levosimendan	levosimendan	Levosimendan	standard	30
2359	1754	DRUG	levothyroxine	levothyroxine	Thyroxine	standard	63
2360	6717	DRUG	levothyroxine / liothyronine pill	levothyroxine / liothyronine pill	Thyroxine; Liothyronine	modified_drug	34
2361	8355	DRUG	Liarozole	liarozole	Liarozole	PubChem	6
2362	1755	DRUG	librax	librax	chlordiazepoxide; clidinium	corrected_overlay	12
2363	8121	DRUG	Licofelone	licofelone	LICOFELONE	ChEMBL	19
2364	1756	DRUG	lidocaine	lidocaine	Lidocaine	standard	57
2365	6718	DRUG	lidocaine / menthol / methyl salicylate topical product	lidocaine / menthol / methyl salicylate topical product	Lidocaine; Menthol; Methyl Salicylate	modified_drug	62
2366	6719	DRUG	lidocaine / menthol topical solution	lidocaine / menthol topical solution	Lidocaine; Menthol	modified_drug	46
2367	6720	DRUG	lidocaine / phenylephrine rectal product	lidocaine / phenylephrine rectal product	Lidocaine; Phenylephrine	modified_drug	58
2368	1757	DRUG	lidoflazine	lidoflazine	Lidoflazine	standard	4
2369	1758	DRUG	lifitegrast	lifitegrast	Lifitegrast	standard	64
2370	1759	DRUG	limaprost	limaprost	Limaprost	standard	6
2371	1760	DRUG	linaclotide	linaclotide	Linaclotide	standard	67
2372	1761	DRUG	linagliptin	linagliptin	Linagliptin	standard	62
2373	6721	DRUG	linagliptin / metformin pill	linagliptin / metformin pill	Linagliptin; Metformin	modified_drug	58
2374	1762	DRUG	lincomycin	lincomycin	Lincomycin	standard	41
2375	1763	DRUG	lindane	lindane	Lindane	standard	92
2376	1764	DRUG	linezolid	linezolid	Linezolid	standard	83
2377	1765	DRUG	linoleic acid	linoleic acid	Linoleic Acid	standard	57
2378	8250	DRUG	Linseed oil	linseed oil	Linseed Oil	NCI Thesaurus	22
2379	1766	DRUG	linzagolix	linzagolix	Linzagolix	NCI Thesaurus	115
2380	1767	DRUG	linzagolix choline	linzagolix choline	Linzagolix Choline	NCI Thesaurus	126
2381	1768	DRUG	liothyronine	liothyronine	Liothyronine	standard	100
2382	1769	DRUG	liotrix	liotrix	Liotrix	standard	5
2383	1770	DRUG	lipegfilgrastim	lipegfilgrastim	Lipegfilgrastim	standard	55
2384	8051	DRUG	Lipoic acid	lipoic acid	lipoic acid	ChEBI	15
2385	1771	DRUG	liraglutide	liraglutide	Liraglutide	standard	77
2386	1772	DRUG	lisdexamfetamine	lisdexamfetamine	Lisdexamfetamine	standard	6
2387	1773	DRUG	lisinopril	lisinopril	Lisinopril	standard	24
2388	1774	DRUG	lisocabtagene maraleucel	lisocabtagene maraleucel	Lisocabtagene Maraleucel	standard	148
2389	1775	DRUG	lisuride	lisuride	Lisuride	standard	32
2390	1776	DRUG	lithium carbonate	lithium carbonate	Lithium Carbonate	standard	18
2391	1777	DRUG	lithium cation	lithium cation	Lithium ion	standard	14
2392	1778	DRUG	lithium citrate	lithium citrate	Lithium Citrate	standard	43
2393	1779	DRUG	lithium hydroxide	lithium hydroxide	Lithium Hydroxide	standard	7
2394	1780	DRUG	lixisenatide	lixisenatide	Lixisenatide	standard	99
2395	1781	DRUG	lobeglitazone	lobeglitazone	Lobeglitazone	standard	5
2396	1782	DRUG	lodoxamide	lodoxamide	Lodoxamide	standard	17
2397	1783	DRUG	lofexidine	lofexidine	Lofexidine	standard	26
2398	1784	DRUG	lomefloxacin	lomefloxacin	Lomefloxacin	standard	64
2399	8338	DRUG	Lometrexol	lometrexol	Lometrexol	NCI Thesaurus	71
2400	1785	DRUG	lomitapide	lomitapide	Lomitapide	standard	88
2401	1786	DRUG	lomustine	lomustine	Lomustine	standard	77
2402	1787	DRUG	lonafarnib	lonafarnib	Lonafarnib	standard	30
2403	1788	DRUG	lonapegsomatropin	lonapegsomatropin	Lonapegsomatropin	DailyMed	353
2404	1789	DRUG	loncastuximab	loncastuximab	Loncastuximab	standard	53
2405	1790	DRUG	loncastuximab tesirine	loncastuximab tesirine	Loncastuximab Tesirine	standard	125
2406	1791	DRUG	lonoctocog alfa	lonoctocog alfa	Lonoctocog Alfa	standard	1
2407	1792	DRUG	lonsurf	lonsurf	trifluridine; tipiracil	corrected_overlay	18
2408	1793	DRUG	loperamide	loperamide	Loperamide	standard	58
2409	1794	DRUG	lopinavir	lopinavir	Lopinavir	standard	77
2410	1795	DRUG	loracarbef	loracarbef	Loracarbef	standard	59
2411	1796	DRUG	loratadine	loratadine	Loratadine	standard	75
2412	1797	DRUG	lorazepam	lorazepam	Lorazepam	standard	4
2413	8125	DRUG	Lorcaserin	lorcaserin	LORCASERIN	ChEMBL	19
2414	1798	DRUG	lorlatinib	lorlatinib	Lorlatinib	standard	101
2415	1799	DRUG	lormetazepam	lormetazepam	Lormetazepam	standard	46
2416	1800	DRUG	lornoxicam	lornoxicam	Lornoxicam	standard	80
2417	1801	DRUG	lorpiprazole	lorpiprazole	Lorpiprazole	standard	1
2418	1802	DRUG	losartan	losartan	Losartan	standard	60
2419	8302	DRUG	Losmapimod	losmapimod	Losmapimod	PubChem	104
2420	1803	DRUG	loteprednol	loteprednol	Loteprednol	standard	28
2421	1804	DRUG	loteprednol etabonate	loteprednol etabonate	Loteprednol Etabonate	standard	37
2422	6722	DRUG	loteprednol etabonate/tobramycin	loteprednol etabonate/tobramycin	Loteprednol Etabonate; Tobramycin	modified_drug	52
2423	1805	DRUG	lotilaner	lotilaner	Lotilaner	standard	82
2424	1806	DRUG	lovastatin	lovastatin	Lovastatin	standard	89
2425	1807	DRUG	loxapine	loxapine	Loxapine	standard	16
2426	1808	DRUG	loxoprofen	loxoprofen	Loxoprofen	standard	87
2427	1809	DRUG	lubiprostone	lubiprostone	Lubiprostone	NCI Thesaurus	68
2428	8416	DRUG	Lucerastat	lucerastat	LUCERASTAT	ChEMBL	19
2429	1810	DRUG	lucinactant	lucinactant	Lucinactant	NCI Thesaurus	56
2430	1811	DRUG	lufenuron	lufenuron	Lufenuron	standard	16
2431	1812	DRUG	luliconazole	luliconazole	Luliconazole	standard	4
2432	1813	DRUG	lumacaftor	lumacaftor	Lumacaftor	standard	69
2433	1814	DRUG	lumasiran	lumasiran	Lumasiran	DailyMed	106
2434	1815	DRUG	lumateperone	lumateperone	Lumateperone	DailyMed	146
2435	1816	DRUG	lumefantrine	lumefantrine	Lumefantrine	standard	72
2436	7962	DRUG	Lumiracoxib	lumiracoxib	LUMIRACOXIB	ChEMBL	19
2437	8328	DRUG	Lupeol	lupeol	Lupeol	PubChem	82
2438	1817	DRUG	lurasidone	lurasidone	Lurasidone	standard	84
2439	1818	DRUG	lurbinectedin	lurbinectedin	Lurbinectedin	ChEBI	10
2440	1819	DRUG	luseogliflozin	luseogliflozin	Luseogliflozin	standard	4
2441	1820	DRUG	luspatercept	luspatercept	Luspatercept	standard	95
2442	1821	DRUG	lusutrombopag	lusutrombopag	Lusutrombopag	standard	7
2443	1822	DRUG	lutein	lutein	Lutein A	standard	24
2444	1823	DRUG	lutetium (177lu) oxodotreotide	lutetium (177lu) oxodotreotide	Lutetium Lu 177 Dotatate	NCI Thesaurus	130
2445	1824	DRUG	lutetium lu 177 dotatate	lutetium lu 177 dotatate	Lutetium Lu 177 Dotatate	NCI Thesaurus	130
2446	1825	DRUG	lutetium lu-177 vipivotide tetraxetan	lutetium lu-177 vipivotide tetraxetan	Lutetium Lu 177 Vipivotide Tetraxetan	standard	88
2447	1826	DRUG	lutetium lu177 edotreotide	lutetium lu177 edotreotide	Edotreotide Lutetium Lu-177	standard	96
2448	1827	DRUG	lutropin alfa	lutropin alfa	Lutropin Alfa	standard	1
2449	8088	DRUG	LY-294002	ly-294002	LY-294002	ChEMBL	19
2450	1828	DRUG	ly2963016 insulin glargine	ly2963016 insulin glargine	INSULIN GLARGINE	standard	3
2451	8244	DRUG	Lycopene	lycopene	Lycopene	PubChem	30
2452	1829	DRUG	lymecycline	lymecycline	Lymecycline	standard	65
2453	1830	DRUG	lynestrenol	lynestrenol	Lynestrenol	standard	12
2454	1831	DRUG	lypressin	lypressin	Lypressin	standard	5
2455	1832	DRUG	lysine	lysine	L-Lysine	standard	93
2456	1833	DRUG	lysine (pegulicianine)-	lysine (pegulicianine)-	PEGULICIANINE ACETATE	standard	36
2457	8288	DRUG	m-Chlorophenylpiperazine	m-chlorophenylpiperazine	m-Chlorophenylpiperazine	PubChem	49
2458	8692	DRUG	M-Cresol	m-cresol	M-Cresol	PubChem	28
2459	1834	DRUG	macimorelin	macimorelin	Macimorelin	NCI Thesaurus	87
2460	1835	DRUG	macitentan	macitentan	Macitentan	standard	82
2461	6723	DRUG	macitentan / tadalafil oral product	macitentan / tadalafil oral product	Macitentan; Tadalafil	modified_drug	64
2462	1836	DRUG	macrogol	macrogol	poly(ethylene glycol)	standard	7
2463	1837	DRUG	mafenide	mafenide	Mafenide	standard	5
2464	1838	DRUG	maftivimab	maftivimab	Maftivimab	DailyMed	227
2465	1839	DRUG	magaldrate	magaldrate	Magaldrate	standard	59
2466	8412	DRUG	Magnesium	magnesium	Magnesium	PubChem	15
2467	1840	DRUG	magnesium acetate tetrahydrate	magnesium acetate tetrahydrate	Magnesium Acetate Tetrahydrate	NCI Thesaurus	56
2468	1841	DRUG	magnesium aluminum silicate	magnesium aluminum silicate	Magnesium Aluminum Silicate	standard	1
2469	8409	DRUG	Magnesium ascorbate	magnesium ascorbate	SODIUM ASCORBATE	ChEMBL	20
2470	1842	DRUG	magnesium carbonate	magnesium carbonate	Magnesium Carbonate	standard	47
2471	7708	DRUG	Magnesium cation	magnesium cation	Magnesium cation	PubChem	23
2472	8234	DRUG	Magnesium chloride	magnesium chloride	Magnesium chloride	PubChem	40
2473	8379	DRUG	Magnesium gluconate	magnesium gluconate	magnesium gluconate 500 MG Oral Tablet [Mag-G]	RxNorm	17
2474	1843	DRUG	magnesium glycinate	magnesium glycinate	Magnesium Glycinate	standard	28
2475	1844	DRUG	magnesium hydroxide	magnesium hydroxide	Magnesium Hydroxide	standard	28
2476	6724	DRUG	magnesium hydroxide / omeprazole / sodium bicarbonate pill	magnesium hydroxide / omeprazole / sodium bicarbonate pill	Hydroxide; omeprazole; Bicarbonate Ion	modified_drug	44
2477	8667	DRUG	Magnesium oxide	magnesium oxide	Magnesium Oxide	NCI Thesaurus	77
2478	1845	DRUG	magnesium salicylate	magnesium salicylate	(T-4)-Bis(2-(hydroxy-kappaO)benzoato-kappaO)magnesium	PubChem	81
2479	1846	DRUG	magnesium sulfate	magnesium sulfate	Sulfuric acid magnesium salt (1:1)	standard	51
2480	1847	DRUG	magnesium trisilicate	magnesium trisilicate	Magnesium Trisilicate	standard	1
2481	1848	DRUG	magnesium(2+)	magnesium(2+)	Magnesium ion	standard	23
2482	8785	DRUG	Malachite Green	malachite green	Malachite Green	PubChem	65
2483	1849	DRUG	malathion	malathion	Malathion	standard	38
2484	8799	DRUG	Maleic acid	maleic acid	Maleic acid	PubChem	40
2485	8093	DRUG	Malonaldehyde	malonaldehyde	malonaldehyde	ChEBI	35
2486	8717	DRUG	Malonic acid	malonic acid	Malonic acid	PubChem	35
2487	8811	DRUG	Malonyl-CoA	malonyl-coa	Malonyl-CoA	PubChem	45
2488	8756	DRUG	Maltose	maltose	Maltose	PubChem	43
2489	8155	DRUG	Managlinat dialanetil	managlinat dialanetil	Managlinat dialanetil	DrugBank	15
2490	8194	DRUG	Manganese cation	manganese cation	Manganese cation	PubChem	32
2491	8243	DRUG	Manganese gluconate	manganese gluconate	chromium, chelated 0.2 MG / manganese gluconate 5 MG / zinc citrate 25 MG Oral Tablet	RxNorm	26
2492	8404	DRUG	Mangostin	mangostin	Mangostin	PubChem	87
2493	1850	DRUG	manidipine	manidipine	Manidipine	standard	4
2494	1851	DRUG	mannitol	mannitol	Mannitol	standard	54
2495	1852	DRUG	mannitol busulfan	mannitol busulfan	Mannitol myleran	standard	17
2496	1853	DRUG	maprotiline	maprotiline	Maprotiline	standard	6
2497	1854	DRUG	maralixibat	maralixibat	Maralixibat	DailyMed	173
2498	1855	DRUG	maralixibat chloride	maralixibat chloride	Maralixibat Chloride	DailyMed	173
2499	1856	DRUG	maraviroc	maraviroc	(3H)maraviroc	standard	80
2500	1857	DRUG	marbofloxacin	marbofloxacin	Marbofloxacin	standard	6
2501	1858	DRUG	margetuximab	margetuximab	Margetuximab	standard	109
2502	1859	DRUG	maribavir	maribavir	Maribavir	NCI Thesaurus	59
2503	1860	DRUG	maropitant	maropitant	Maropitant	standard	49
2504	1861	DRUG	marstacimab	marstacimab	Marstacimab	DailyMed	140
2505	1862	DRUG	masitinib	masitinib	Masitinib	standard	74
2506	1863	DRUG	masoprocol	masoprocol	Masoprocol	standard	58
2507	1864	DRUG	mavacamten	mavacamten	Mavacamten	DailyMed	143
2508	1865	DRUG	mavorixafor	mavorixafor	Mavorixafor	standard	5
2509	1866	DRUG	maxacalcitol	maxacalcitol	Maxacalcitol	standard	6
2510	1867	DRUG	maxitrol	maxitrol	neomycin; polymyxin B; dexamethasone	corrected_overlay	20
2511	1868	DRUG	mazindol	mazindol	Mazindol	standard	6
2512	6725	DRUG	measles virus vaccine live attenuated	measles virus vaccine live attenuated	MEASLES VIRUS VACCINE LIVE	DailyMed	199
2513	1869	DRUG	measles, mumps, rubella, varicella vaccine	measles, mumps, rubella, varicella vaccine	measles virus vaccine live; mumps virus vaccine live; rubella virus vaccine live; varicella virus vaccine live	corrected_overlay	16
2514	1870	DRUG	measles-mumps-rubella vaccine	measles-mumps-rubella vaccine	measles virus vaccine live; mumps virus vaccine live; rubella virus vaccine live	corrected_overlay	15
2515	1871	DRUG	mebanazine	mebanazine	Mebanazine	standard	6
2516	1872	DRUG	mebendazole	mebendazole	Mebendazole	standard	53
2517	1873	DRUG	mebeverine	mebeverine	Mebeverine	standard	8
2518	1874	DRUG	mebutamate	mebutamate	Mebutamate	standard	6
2519	1875	DRUG	mecamylamine	mecamylamine	Mecamylamine	standard	6
2520	1876	DRUG	mecasermin	mecasermin	Mecasermin	standard	19
2521	1877	DRUG	mecasermin rinfabate	mecasermin rinfabate	Mecasermin Rinfabate	standard	1
2522	1878	DRUG	mechlorethamine	mechlorethamine	Mechlorethamine	standard	17
2523	1879	DRUG	meclizine	meclizine	Meclizine	standard	4
2524	1880	DRUG	meclocycline	meclocycline	Meclocycline	standard	6
2525	1881	DRUG	meclofenamic acid	meclofenamic acid	Meclofenamic Acid	standard	104
2526	1882	DRUG	meclozine	meclozine	Meclizine	standard	4
2527	1883	DRUG	mecobalamin	mecobalamin	MECOBALAMIN	NCI Thesaurus	92
2528	8367	DRUG	Medazepam	medazepam	Medazepam	PubChem	6
2529	1884	DRUG	medetomidine	medetomidine	Medetomidine	standard	6
2530	1885	DRUG	medifoxamine	medifoxamine	Medifoxamine	standard	5
2531	1886	DRUG	medrogestone	medrogestone	Medrogestone	standard	5
2532	1887	DRUG	medroxyprogesterone	medroxyprogesterone	Medroxyprogesterone	standard	54
2533	1888	DRUG	medroxyprogesterone acetate	medroxyprogesterone acetate	Medroxyprogesterone Acetate	standard	88
2534	1889	DRUG	medrysone	medrysone	Medrysone	standard	5
2535	1890	DRUG	mefenamic acid	mefenamic acid	Mefenamic Acid	standard	96
2536	1891	DRUG	mefloquine	mefloquine	Mefloquine	standard	43
2537	1892	DRUG	megestrol	megestrol	Megestrol	standard	60
2538	1893	DRUG	megestrol acetate	megestrol acetate	Megestrol Acetate	standard	92
2539	8378	DRUG	Meglumine antimoniate	meglumine antimoniate	meglumine antimoniate 300 MG/ML Injectable Solution	RxNorm	16
2540	1894	DRUG	melarsoprol	melarsoprol	Melarsoprol	standard	6
2541	1895	DRUG	melatonin	melatonin	Melatonin	standard	87
2542	8364	DRUG	Melevodopa	melevodopa	Melevodopa	PubChem	5
2543	1896	DRUG	meloxicam	meloxicam	Meloxicam	standard	69
2544	1897	DRUG	melphalan	melphalan	Melphalan	standard	54
2545	1898	DRUG	melphalan flufenamide	melphalan flufenamide	Melphalan Flufenamide	NCI Thesaurus	126
2546	1899	DRUG	memantine	memantine	Memantine	standard	80
2547	1900	DRUG	memogain	memogain	BENZGALANTAMINE	DailyMed	200
2548	8053	DRUG	Menadione	menadione	MENADIONE	ChEMBL	19
2549	8427	DRUG	Menaquinone	menaquinone	vitamin K2 0.04 MG Oral Tablet	RxNorm	16
2550	1901	DRUG	menatetrenone	menatetrenone	Menatetrenone	standard	35
2551	6726	DRUG	meningococcal (groups a, c, y and w-135) oligosaccharide diphtheria crm197 conjugate vaccine	meningococcal (groups a, c, y and w-135) oligosaccharide diphtheria crm197 conjugate vaccine	Meningococcal Vaccine	modified_drug	32
2552	6727	DRUG	meningococcal group b vaccine / neisseria meningitidis serogroup a capsular polysaccharide tetanus toxoid protein conjugate vaccine / neisseria meningitidis serogroup c capsular polysaccharide tetanus toxoid protein conjugate vaccine / neisseria meningitidis serogroup w-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / neisseria meningitidis serogroup y capsular polysaccharide tetanus toxoid protein conjugate vaccine injection	meningococcal group b vaccine / neisseria meningitidis serogroup a capsular polysaccharide tetanus toxoid protein conjugate vaccine / neisseria meningitidis serogroup c capsular polysaccharide tetanus toxoid protein conjugate vaccine / neisseria meningitidis serogroup w-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / neisseria meningitidis serogroup y capsular polysaccharide tetanus toxoid protein conjugate vaccine injection	Meningococcal Group B Vaccine; Meningococcal Vaccine	modified_drug	68
2553	6728	DRUG	meningococcal polysaccharide vaccine group c	meningococcal polysaccharide vaccine group c	Meningococcal Vaccine	modified_drug	6
2554	6729	DRUG	meningococcal polysaccharide vaccine group w-135	meningococcal polysaccharide vaccine group w-135	Meningococcal Vaccine	modified_drug	23
2555	6730	DRUG	meningococcal polysaccharide vaccine group y	meningococcal polysaccharide vaccine group y	Meningococcal Vaccine	modified_drug	23
2556	1902	DRUG	menotropins	menotropins	Human Menopausal Gonadotropin	standard	12
2557	1903	DRUG	menthol	menthol	Menthol	standard	33
2558	1904	DRUG	menthyl salicylate	menthyl salicylate	Menthyl Salicylate	standard	19
2559	1905	DRUG	mepacrine	mepacrine	(+-)-Quinacrine	standard	72
2560	1906	DRUG	mepenzolate	mepenzolate	Mepenzolate	standard	7
2561	1907	DRUG	meperidine	meperidine	Meperidine	standard	89
2562	1908	DRUG	mephenesin	mephenesin	Mephenesin	standard	38
2563	1909	DRUG	mephentermine	mephentermine	Mephentermine	standard	6
2564	1910	DRUG	mephenytoin	mephenytoin	Mephenytoin	standard	55
2565	1911	DRUG	mepivacaine	mepivacaine	Mepivacaine	standard	37
2566	1912	DRUG	mepolizumab	mepolizumab	Mepolizumab	standard	81
